AgeGroup,Gender,WeightKg,Heightm,ActivityDayName,TotalMinutesAsleep,SedentaryMinutes,TotalActiveMinutes,TotalDistancekm,CaloriesBurnt,TotalSteps
25-34,Female,84.82984698758082,1.879360558866952,Friday,520,769,284,9.679999649524687,4044,12200
18-24,Male,84.82984698758082,1.879360558866952,Friday,405,769,284,9.679999649524687,4044,12200
18-24,Female,84.82984698758082,1.879360558866952,Friday,355,769,284,9.679999649524687,4044,12200
55-64,Male,84.82984698758082,1.879360558866952,Friday,533,769,284,9.679999649524687,4044,12200
35-44,Female,84.82984698758082,1.879360558866952,Friday,82,769,284,9.679999649524687,4044,12200
45-54,Female,84.82984698758082,1.879360558866952,Friday,388,769,284,9.679999649524687,4044,12200
35-44,Male,84.82984698758082,1.879360558866952,Friday,322,769,284,9.679999649524687,4044,12200
25-34,Female,84.82984698758082,1.879360558866952,Friday,338,769,284,9.679999649524687,4044,12200
25-34,Male,84.82984698758082,1.879360558866952,Friday,480,769,284,9.679999649524687,4044,12200
45-54,Male,84.82984698758082,1.879360558866952,Friday,425,769,284,9.679999649524687,4044,12200
55-64,Male,84.82984698758082,1.879360558866952,Friday,428,769,284,9.679999649524687,4044,12200
45-54,Female,84.82984698758082,1.879360558866952,Friday,441,769,284,9.679999649524687,4044,12200
45-54,Male,84.82984698758082,1.879360558866952,Friday,391,769,284,9.679999649524687,4044,12200
18-24,Male,97.29213323494336,1.7322556440300385,Friday,520,1170,270,6.780000001192089,2944,8687
45-54,Male,97.29213323494336,1.7322556440300385,Friday,405,1170,270,6.780000001192089,2944,8687
35-44,Male,97.29213323494336,1.7322556440300385,Friday,355,1170,270,6.780000001192089,2944,8687
45-54,Female,97.29213323494336,1.7322556440300385,Friday,533,1170,270,6.780000001192089,2944,8687
65+,Male,97.29213323494336,1.7322556440300385,Friday,82,1170,270,6.780000001192089,2944,8687
55-64,Female,97.29213323494336,1.7322556440300385,Friday,388,1170,270,6.780000001192089,2944,8687
18-24,Female,97.29213323494336,1.7322556440300385,Friday,322,1170,270,6.780000001192089,2944,8687
25-34,Female,97.29213323494336,1.7322556440300385,Friday,338,1170,270,6.780000001192089,2944,8687
25-34,Female,97.29213323494336,1.7322556440300385,Friday,480,1170,270,6.780000001192089,2944,8687
25-34,Male,97.29213323494336,1.7322556440300385,Friday,425,1170,270,6.780000001192089,2944,8687
35-44,Male,97.29213323494336,1.7322556440300385,Friday,428,1170,270,6.780000001192089,2944,8687
25-34,Female,97.29213323494336,1.7322556440300385,Friday,441,1170,270,6.780000001192089,2944,8687
35-44,Male,97.29213323494336,1.7322556440300385,Friday,391,1170,270,6.780000001192089,2944,8687
25-34,Female,74.00393951063165,1.896874281128955,Friday,520,817,216,2.599999982863661,2419,4068
45-54,Male,74.00393951063165,1.896874281128955,Friday,405,817,216,2.599999982863661,2419,4068
55-64,Female,74.00393951063165,1.896874281128955,Friday,355,817,216,2.599999982863661,2419,4068
45-54,Female,74.00393951063165,1.896874281128955,Friday,533,817,216,2.599999982863661,2419,4068
55-64,Female,74.00393951063165,1.896874281128955,Friday,82,817,216,2.599999982863661,2419,4068
25-34,Male,74.00393951063165,1.896874281128955,Friday,388,817,216,2.599999982863661,2419,4068
55-64,Female,74.00393951063165,1.896874281128955,Friday,322,817,216,2.599999982863661,2419,4068
55-64,Female,74.00393951063165,1.896874281128955,Friday,338,817,216,2.599999982863661,2419,4068
55-64,Male,74.00393951063165,1.896874281128955,Friday,480,817,216,2.599999982863661,2419,4068
35-44,Male,74.00393951063165,1.896874281128955,Friday,425,817,216,2.599999982863661,2419,4068
35-44,Female,74.00393951063165,1.896874281128955,Friday,428,817,216,2.599999982863661,2419,4068
18-24,Female,74.00393951063165,1.896874281128955,Friday,441,817,216,2.599999982863661,2419,4068
45-54,Male,74.00393951063165,1.896874281128955,Friday,391,817,216,2.599999982863661,2419,4068
35-44,Male,42.25811453132664,1.518605199389987,Friday,520,1141,299,16.229999331757398,3427,18258
25-34,Female,42.25811453132664,1.518605199389987,Friday,405,1141,299,16.229999331757398,3427,18258
35-44,Male,42.25811453132664,1.518605199389987,Friday,355,1141,299,16.229999331757398,3427,18258
18-24,Female,42.25811453132664,1.518605199389987,Friday,533,1141,299,16.229999331757398,3427,18258
35-44,Male,42.25811453132664,1.518605199389987,Friday,82,1141,299,16.229999331757398,3427,18258
45-54,Female,42.25811453132664,1.518605199389987,Friday,388,1141,299,16.229999331757398,3427,18258
45-54,Female,42.25811453132664,1.518605199389987,Friday,322,1141,299,16.229999331757398,3427,18258
35-44,Female,42.25811453132664,1.518605199389987,Friday,338,1141,299,16.229999331757398,3427,18258
35-44,Female,42.25811453132664,1.518605199389987,Friday,480,1141,299,16.229999331757398,3427,18258
45-54,Female,42.25811453132664,1.518605199389987,Friday,425,1141,299,16.229999331757398,3427,18258
25-34,Male,42.25811453132664,1.518605199389987,Friday,428,1141,299,16.229999331757398,3427,18258
35-44,Female,42.25811453132664,1.518605199389987,Friday,441,1141,299,16.229999331757398,3427,18258
35-44,Male,42.25811453132664,1.518605199389987,Friday,391,1141,299,16.229999331757398,3427,18258
35-44,Female,119.65327960069362,1.832443883567935,Saturday,361,732,324,9.040000081062313,1949,14371
35-44,Male,119.65327960069362,1.832443883567935,Saturday,522,732,324,9.040000081062313,1949,14371
35-44,Female,119.65327960069362,1.832443883567935,Saturday,61,732,324,9.040000081062313,1949,14371
45-54,Male,119.65327960069362,1.832443883567935,Saturday,374,732,324,9.040000081062313,1949,14371
65+,Male,119.65327960069362,1.832443883567935,Saturday,235,732,324,9.040000081062313,1949,14371
18-24,Male,119.65327960069362,1.832443883567935,Saturday,692,732,324,9.040000081062313,1949,14371
45-54,Male,119.65327960069362,1.832443883567935,Saturday,478,732,324,9.040000081062313,1949,14371
18-24,Male,119.65327960069362,1.832443883567935,Saturday,465,732,324,9.040000081062313,1949,14371
35-44,Male,119.65327960069362,1.832443883567935,Saturday,631,732,324,9.040000081062313,1949,14371
35-44,Male,119.65327960069362,1.832443883567935,Saturday,384,732,324,9.040000081062313,1949,14371
45-54,Female,119.65327960069362,1.832443883567935,Saturday,492,732,324,9.040000081062313,1949,14371
45-54,Female,119.65327960069362,1.832443883567935,Saturday,528,732,324,9.040000081062313,1949,14371
25-34,Female,119.65327960069362,1.832443883567935,Saturday,331,732,324,9.040000081062313,1949,14371
55-64,Female,119.65327960069362,1.832443883567935,Saturday,565,732,324,9.040000081062313,1949,14371
18-24,Female,119.65327960069362,1.832443883567935,Saturday,339,732,324,9.040000081062313,1949,14371
25-34,Female,71.71588323153861,1.735512770757216,Saturday,361,1213,227,5.53999996185303,1562,8538
45-54,Female,71.71588323153861,1.735512770757216,Saturday,522,1213,227,5.53999996185303,1562,8538
25-34,Female,71.71588323153861,1.735512770757216,Saturday,61,1213,227,5.53999996185303,1562,8538
45-54,Female,71.71588323153861,1.735512770757216,Saturday,374,1213,227,5.53999996185303,1562,8538
65+,Female,71.71588323153861,1.735512770757216,Saturday,235,1213,227,5.53999996185303,1562,8538
25-34,Female,71.71588323153861,1.735512770757216,Saturday,692,1213,227,5.53999996185303,1562,8538
45-54,Male,71.71588323153861,1.735512770757216,Saturday,478,1213,227,5.53999996185303,1562,8538
45-54,Female,71.71588323153861,1.735512770757216,Saturday,465,1213,227,5.53999996185303,1562,8538
25-34,Male,71.71588323153861,1.735512770757216,Saturday,631,1213,227,5.53999996185303,1562,8538
65+,Male,71.71588323153861,1.735512770757216,Saturday,384,1213,227,5.53999996185303,1562,8538
25-34,Male,71.71588323153861,1.735512770757216,Saturday,492,1213,227,5.53999996185303,1562,8538
45-54,Male,71.71588323153861,1.735512770757216,Saturday,528,1213,227,5.53999996185303,1562,8538
25-34,Male,71.71588323153861,1.735512770757216,Saturday,331,1213,227,5.53999996185303,1562,8538
25-34,Female,71.71588323153861,1.735512770757216,Saturday,565,1213,227,5.53999996185303,1562,8538
18-24,Male,71.71588323153861,1.735512770757216,Saturday,339,1213,227,5.53999996185303,1562,8538
35-44,Male,44.47389790429047,1.4318028994210148,Saturday,361,1265,175,4.8299999833106995,2677,6637
45-54,Male,44.47389790429047,1.4318028994210148,Saturday,522,1265,175,4.8299999833106995,2677,6637
35-44,Male,44.47389790429047,1.4318028994210148,Saturday,61,1265,175,4.8299999833106995,2677,6637
35-44,Male,44.47389790429047,1.4318028994210148,Saturday,374,1265,175,4.8299999833106995,2677,6637
18-24,Female,44.47389790429047,1.4318028994210148,Saturday,235,1265,175,4.8299999833106995,2677,6637
65+,Female,44.47389790429047,1.4318028994210148,Saturday,692,1265,175,4.8299999833106995,2677,6637
18-24,Female,44.47389790429047,1.4318028994210148,Saturday,478,1265,175,4.8299999833106995,2677,6637
65+,Male,44.47389790429047,1.4318028994210148,Saturday,465,1265,175,4.8299999833106995,2677,6637
25-34,Female,44.47389790429047,1.4318028994210148,Saturday,631,1265,175,4.8299999833106995,2677,6637
55-64,Male,44.47389790429047,1.4318028994210148,Saturday,384,1265,175,4.8299999833106995,2677,6637
18-24,Female,44.47389790429047,1.4318028994210148,Saturday,492,1265,175,4.8299999833106995,2677,6637
18-24,Male,44.47389790429047,1.4318028994210148,Saturday,528,1265,175,4.8299999833106995,2677,6637
55-64,Male,44.47389790429047,1.4318028994210148,Saturday,331,1265,175,4.8299999833106995,2677,6637
35-44,Female,44.47389790429047,1.4318028994210148,Saturday,565,1265,175,4.8299999833106995,2677,6637
25-34,Female,44.47389790429047,1.4318028994210148,Saturday,339,1265,175,4.8299999833106995,2677,6637
55-64,Female,58.59695295992614,1.6946274225169309,Saturday,361,1301,139,2.35999989509583,1645,3570
55-64,Female,58.59695295992614,1.6946274225169309,Saturday,522,1301,139,2.35999989509583,1645,3570
55-64,Female,58.59695295992614,1.6946274225169309,Saturday,61,1301,139,2.35999989509583,1645,3570
45-54,Male,58.59695295992614,1.6946274225169309,Saturday,374,1301,139,2.35999989509583,1645,3570
45-54,Male,58.59695295992614,1.6946274225169309,Saturday,235,1301,139,2.35999989509583,1645,3570
18-24,Male,58.59695295992614,1.6946274225169309,Saturday,692,1301,139,2.35999989509583,1645,3570
45-54,Female,58.59695295992614,1.6946274225169309,Saturday,478,1301,139,2.35999989509583,1645,3570
65+,Male,58.59695295992614,1.6946274225169309,Saturday,465,1301,139,2.35999989509583,1645,3570
55-64,Female,58.59695295992614,1.6946274225169309,Saturday,631,1301,139,2.35999989509583,1645,3570
35-44,Male,58.59695295992614,1.6946274225169309,Saturday,384,1301,139,2.35999989509583,1645,3570
25-34,Female,58.59695295992614,1.6946274225169309,Saturday,492,1301,139,2.35999989509583,1645,3570
55-64,Female,58.59695295992614,1.6946274225169309,Saturday,528,1301,139,2.35999989509583,1645,3570
25-34,Female,58.59695295992614,1.6946274225169309,Saturday,331,1301,139,2.35999989509583,1645,3570
65+,Female,58.59695295992614,1.6946274225169309,Saturday,565,1301,139,2.35999989509583,1645,3570
55-64,Female,58.59695295992614,1.6946274225169309,Saturday,339,1301,139,2.35999989509583,1645,3570
65+,Male,45.611923180784174,1.4060526943979363,Saturday,361,1295,145,2.03999996185303,2499,2945
25-34,Female,45.611923180784174,1.4060526943979363,Saturday,522,1295,145,2.03999996185303,2499,2945
25-34,Female,45.611923180784174,1.4060526943979363,Saturday,61,1295,145,2.03999996185303,2499,2945
25-34,Female,45.611923180784174,1.4060526943979363,Saturday,374,1295,145,2.03999996185303,2499,2945
35-44,Female,45.611923180784174,1.4060526943979363,Saturday,235,1295,145,2.03999996185303,2499,2945
65+,Male,45.611923180784174,1.4060526943979363,Saturday,692,1295,145,2.03999996185303,2499,2945
55-64,Male,45.611923180784174,1.4060526943979363,Saturday,478,1295,145,2.03999996185303,2499,2945
35-44,Female,45.611923180784174,1.4060526943979363,Saturday,465,1295,145,2.03999996185303,2499,2945
35-44,Female,45.611923180784174,1.4060526943979363,Saturday,631,1295,145,2.03999996185303,2499,2945
18-24,Male,45.611923180784174,1.4060526943979363,Saturday,384,1295,145,2.03999996185303,2499,2945
55-64,Male,45.611923180784174,1.4060526943979363,Saturday,492,1295,145,2.03999996185303,2499,2945
25-34,Male,45.611923180784174,1.4060526943979363,Saturday,528,1295,145,2.03999996185303,2499,2945
25-34,Male,45.611923180784174,1.4060526943979363,Saturday,331,1295,145,2.03999996185303,2499,2945
65+,Male,45.611923180784174,1.4060526943979363,Saturday,565,1295,145,2.03999996185303,2499,2945
55-64,Male,45.611923180784174,1.4060526943979363,Saturday,339,1295,145,2.03999996185303,2499,2945
18-24,Female,116.03962812050716,1.9132693593292205,Saturday,361,1191,249,4.21000003814697,2069,6001
45-54,Female,116.03962812050716,1.9132693593292205,Saturday,522,1191,249,4.21000003814697,2069,6001
45-54,Male,116.03962812050716,1.9132693593292205,Saturday,61,1191,249,4.21000003814697,2069,6001
65+,Male,116.03962812050716,1.9132693593292205,Saturday,374,1191,249,4.21000003814697,2069,6001
25-34,Female,116.03962812050716,1.9132693593292205,Saturday,235,1191,249,4.21000003814697,2069,6001
65+,Female,116.03962812050716,1.9132693593292205,Saturday,692,1191,249,4.21000003814697,2069,6001
65+,Male,116.03962812050716,1.9132693593292205,Saturday,478,1191,249,4.21000003814697,2069,6001
45-54,Male,116.03962812050716,1.9132693593292205,Saturday,465,1191,249,4.21000003814697,2069,6001
65+,Male,116.03962812050716,1.9132693593292205,Saturday,631,1191,249,4.21000003814697,2069,6001
65+,Female,116.03962812050716,1.9132693593292205,Saturday,384,1191,249,4.21000003814697,2069,6001
55-64,Female,116.03962812050716,1.9132693593292205,Saturday,492,1191,249,4.21000003814697,2069,6001
18-24,Female,116.03962812050716,1.9132693593292205,Saturday,528,1191,249,4.21000003814697,2069,6001
45-54,Male,116.03962812050716,1.9132693593292205,Saturday,331,1191,249,4.21000003814697,2069,6001
65+,Male,116.03962812050716,1.9132693593292205,Saturday,565,1191,249,4.21000003814697,2069,6001
25-34,Male,116.03962812050716,1.9132693593292205,Saturday,339,1191,249,4.21000003814697,2069,6001
25-34,Male,69.51251371409886,1.4923493288212617,Saturday,361,458,432,7.71000003814697,1916,12357
18-24,Male,69.51251371409886,1.4923493288212617,Saturday,522,458,432,7.71000003814697,1916,12357
25-34,Female,69.51251371409886,1.4923493288212617,Saturday,61,458,432,7.71000003814697,1916,12357
35-44,Male,69.51251371409886,1.4923493288212617,Saturday,374,458,432,7.71000003814697,1916,12357
65+,Female,69.51251371409886,1.4923493288212617,Saturday,235,458,432,7.71000003814697,1916,12357
18-24,Female,69.51251371409886,1.4923493288212617,Saturday,692,458,432,7.71000003814697,1916,12357
18-24,Male,69.51251371409886,1.4923493288212617,Saturday,478,458,432,7.71000003814697,1916,12357
45-54,Female,69.51251371409886,1.4923493288212617,Saturday,465,458,432,7.71000003814697,1916,12357
25-34,Male,69.51251371409886,1.4923493288212617,Saturday,631,458,432,7.71000003814697,1916,12357
18-24,Male,69.51251371409886,1.4923493288212617,Saturday,384,458,432,7.71000003814697,1916,12357
35-44,Female,69.51251371409886,1.4923493288212617,Saturday,492,458,432,7.71000003814697,1916,12357
25-34,Female,69.51251371409886,1.4923493288212617,Saturday,528,458,432,7.71000003814697,1916,12357
35-44,Male,69.51251371409886,1.4923493288212617,Saturday,331,458,432,7.71000003814697,1916,12357
45-54,Female,69.51251371409886,1.4923493288212617,Saturday,565,458,432,7.71000003814697,1916,12357
45-54,Male,69.51251371409886,1.4923493288212617,Saturday,339,458,432,7.71000003814697,1916,12357
25-34,Female,51.14495950705607,1.774361660936259,Saturday,361,1129,242,3.42000007629395,1804,5079
35-44,Female,51.14495950705607,1.774361660936259,Saturday,522,1129,242,3.42000007629395,1804,5079
35-44,Male,51.14495950705607,1.774361660936259,Saturday,61,1129,242,3.42000007629395,1804,5079
25-34,Male,51.14495950705607,1.774361660936259,Saturday,374,1129,242,3.42000007629395,1804,5079
45-54,Male,51.14495950705607,1.774361660936259,Saturday,235,1129,242,3.42000007629395,1804,5079
65+,Male,51.14495950705607,1.774361660936259,Saturday,692,1129,242,3.42000007629395,1804,5079
25-34,Male,51.14495950705607,1.774361660936259,Saturday,478,1129,242,3.42000007629395,1804,5079
45-54,Female,51.14495950705607,1.774361660936259,Saturday,465,1129,242,3.42000007629395,1804,5079
45-54,Female,51.14495950705607,1.774361660936259,Saturday,631,1129,242,3.42000007629395,1804,5079
18-24,Male,51.14495950705607,1.774361660936259,Saturday,384,1129,242,3.42000007629395,1804,5079
35-44,Male,51.14495950705607,1.774361660936259,Saturday,492,1129,242,3.42000007629395,1804,5079
35-44,Male,51.14495950705607,1.774361660936259,Saturday,528,1129,242,3.42000007629395,1804,5079
65+,Male,51.14495950705607,1.774361660936259,Saturday,331,1129,242,3.42000007629395,1804,5079
55-64,Female,51.14495950705607,1.774361660936259,Saturday,565,1129,242,3.42000007629395,1804,5079
65+,Male,51.14495950705607,1.774361660936259,Saturday,339,1129,242,3.42000007629395,1804,5079
25-34,Female,74.5716880103875,1.5042680572215912,Saturday,361,591,427,11.38000011444092,2629,16901
35-44,Male,74.5716880103875,1.5042680572215912,Saturday,522,591,427,11.38000011444092,2629,16901
25-34,Male,74.5716880103875,1.5042680572215912,Saturday,61,591,427,11.38000011444092,2629,16901
25-34,Female,74.5716880103875,1.5042680572215912,Saturday,374,591,427,11.38000011444092,2629,16901
18-24,Male,74.5716880103875,1.5042680572215912,Saturday,235,591,427,11.38000011444092,2629,16901
25-34,Male,74.5716880103875,1.5042680572215912,Saturday,692,591,427,11.38000011444092,2629,16901
35-44,Female,74.5716880103875,1.5042680572215912,Saturday,478,591,427,11.38000011444092,2629,16901
25-34,Male,74.5716880103875,1.5042680572215912,Saturday,465,591,427,11.38000011444092,2629,16901
